,std_dt,ticker,company_name
1560,20061002,A019260,엔케이바이오
1561,19991228,A019300,동일제지
1562,20160520,A019300,태림페이퍼
1563,19991228,A019430,부산벤처
1564,20010105,A019430,CBF기술투자
1565,20020716,A019430,부산창업투자
1566,20030828,A019430,넥서스투자
1567,20110601,A019440,세아특수강
1568,19991228,A019490,하이트론
1569,19991228,A019540,일지테크
1570,19991228,A019550,기술투자
1571,20010601,A019550,한국기술투자
1572,20110414,A019550,SBI인베스트먼트
1573,19991228,A019560,동원창투
1574,20050825,A019560,한국파트너스
1575,19991228,A019570,대신개발금융
1576,20070102,A019570,대신벤처
1577,20090616,A019570,제미니투자
1578,20190712,A019570,리더스 기술투자
1579,19991228,A019590,신영기술금융
1580,20070129,A019590,엠벤처투자
1581,19991228,A019640,희훈
1582,20040420,A019640,희훈디앤지
1583,19991228,A019660,한국창투
1584,20080812,A019660,KTIC글로벌
1585,20100719,A019660,SBI글로벌
1586,20130814,A019660,베리타스
1587,20160113,A019660,글로본
1588,20040203,A019680,대교
1589,20110624,A019770,탑금속
1590,20160111,A019770,서연탑메탈
1591,19991228,A019930,기라정보통신
1592,20060201,A019990,모건코리아
1593,20110411,A019990,에너토크
1594,19991228,A020000,한    섬
1595,20000419,A020000,한섬
1596,19991228,A020070,동양토탈
1597,20020111,A020070,인테크
1598,20031124,A020070,자이링크
1599,20071207,A020070,에버리소스
1600,19991228,A020120,엘렉스컴
1601,20010420,A020120,인큐브테크
1602,20120913,A020120,다우인큐브
1603,20180320,A020120,키다리스튜디오
1604,20110304,A020150,일진머티리얼즈
1605,19991228,A020180,대신정보통신
1606,19991228,A020400,대동금속
1607,19991228,A020490,아이씨켐
1608,19991228,A020560,아시아나항공
1609,19991228,A020710,시공테크
1610,20020109,A020760,일진다이아
1611,20041222,A020760,일진디스플
1612,19991228,A020860,리타워텍
1613,19991228,A021040,테크원
1614,20050418,A021040,미주소재
1615,20100406,A021040,대호피앤씨
1616,19991228,A021050,서    원
1617,20000419,A021050,서원
1618,20000615,A021060,한림창투
1619,19991228,A021080,한미창투
1620,20100420,A021080,에이티넘인베스트
1621,19991228,A021090,케미그라스
1622,19991228,A021240,웅진코웨이
1623,20121214,A021240,코웨이
1624,20190405,A021240,웅진코웨이
1625,20200221,A021240,코웨이
1626,20010821,A021320,금강종합건설
1627,20050404,A021320,KCC건설
1628,19991228,A021570,알루코
1629,20030124,A021650,한국큐빅
1630,19991228,A021740,웰컴기술금융
1631,20020517,A021740,세화기술투자
1632,19991228,A021820,세원정공
1633,19991228,A021880,신보캐피탈
1634,20040713,A021880,SLS캐피탈
1635,20071026,A021880,한국종합캐피탈
1636,20130726,A021880,씨엑스씨종합캐피탈
1637,20160728,A021880,메이슨캐피탈
1638,19991228,A021930,경남리스
1639,19991228,A021960,한미캐피탈
1640,20071113,A021960,우리파이낸셜
1641,20140416,A021960,케이비캐피탈
1642,20161215,A021960,KB캐피탈
1643,19991228,A022060,삼성투신증권
1644,19991228,A022061,삼성투신증권1
1645,20001128,A022100,포스데이타
1646,20100216,A022100,포스코 ICT
1647,19991228,A022220,에이콘
1648,20060411,A022220,애강
1649,20080922,A022220,애강리메텍
1650,20160412,A022220,정산애강
1651,19991228,A022510,동호전기
1652,20010913,A022520,코오롱정보
1653,20060721,A022520,코오롱아이넷
1654,19991228,A022610,한일
1655,19991228,A022770,금강정공
1656,19991228,A022780,뉴비전벤처
1657,20010521,A022780,옵셔널벤처스
1658,19991228,A022870,평화은행
1659,20110722,A023000,삼원강재
1660,20000720,A023020,동양매직
1661,19991228,A023130,국민은행
1662,19991228,A023150,무학주정
1663,20080401,A023150,MH에탄올
1664,19991228,A023160,태광벤드
1665,20010425,A023160,태광
1666,20110428,A023350,한국종합기술
1667,19991228,A023410,유진기업
1668,19991228,A023420,유진종합개발
1669,19991228,A023430,엔피아
1670,20020423,A023430,니트젠테크
1671,20070702,A023430,프로제
1672,20081230,A023430,니트젠앤컴퍼니
1673,20130418,A023430,인테그레이티드에너지
1674,20160429,A023430,아이이
1675,19991228,A023440,제일제강
1676,19991228,A023450,동남합성
1677,19991228,A023460,조흥캐피탈
1678,20020719,A023460,C&H캐피탈
1679,20031030,A023460,CNH캐피탈
1680,20090922,A023460,CNH
1681,20060209,A023530,롯데쇼핑
1682,19991228,A023590,다우기술
1683,19991228,A023600,삼보판지
1684,20010111,A023670,국제통신
1685,20060106,A023670,알토닉스
1686,20080118,A023670,비엔알
1687,20100413,A023670,알이엔
1688,19991228,A023760,중부리스
1689,20011107,A023760,한국캐피탈
1690,19991228,A023770,써니상사
1691,20010514,A023770,써니YNK
1692,20060411,A023770,YNK코리아
1693,20130418,A023770,플레이위드
1694,20000216,A023771,써-니상사1
1695,19991228,A023780,신한캐피탈
1696,19991228,A023790,동일철강
1697,19991228,A023800,공    화
1698,20000419,A023800,공화
1699,20010122,A023800,인지
1700,20010130,A023800,인지컨트롤스
1701,19991228,A023810,삼영케불
1702,20040422,A023810,인팩
1703,19991228,A023890,한국전지
1704,20040419,A023890,아트라스
1705,20040426,A023890,아트라스BX
1706,20190523,A023890,한국아트라스비엑스
1707,19991228,A023900,풍국주정
1708,19991228,A023910,대한약품
1709,19991228,A023960,세원중공업
1710,20020409,A023960,세원E&T
1711,20051111,A023960,세원셀론텍
1712,20060731,A023960,에쓰씨엔지니어링
1713,19991228,A024060,흥구석유
1714,19991228,A024070,우신산업
1715,20000904,A024070,WISCOM
1716,19991228,A024080,신화실크
1717,20010903,A024080,카리스소프트
1718,20000817,A024081,신화실크1
1719,19991228,A024090,디씨엠
1720,19991228,A024100,제일금고
1721,20020402,A024100,제일저축은행
1722,19991228,A024110,기업은행
1723,19991228,A024120,한국베랄
1724,20100104,A024120,KB오토시스
1725,19991228,A024660,하림
1726,20110201,A024660,하림홀딩스
1727,19991228,A024720,한국콜마
1728,20121019,A024720,한국콜마홀딩스
1729,19991228,A024740,한일단조
1730,19991228,A024800,유성티엔에스
1731,19991228,A024810,이티아이
1732,20030422,A024810,이화전기
1733,20000330,A024811,이티아이1
1734,19991228,A024830,세원물산
1735,19991228,A024840,한국성산
1736,20080115,A024840,엠비성산
1737,20130423,A024840,갑을메탈
1738,20190415,A024840,KBI메탈
1739,20010118,A024850,풍산마이크로
1740,20110405,A024850,피에스엠씨
1741,19991228,A024870,유성금속
1742,20080418,A024870,유성티에스아이
1743,19991228,A024880,한국볼트
1744,20060113,A024880,케이피에프
1745,19991228,A024890,대원화성
1746,19991228,A024900,덕양산업
1747,19991228,A024910,경창산업
1748,19991228,A024920,동신특강
1749,19991228,A024940,세광알미늄
1750,20090421,A024940,PN풍년
1751,19991228,A024950,삼천리자전
1752,20040419,A024950,삼천리자전거
1753,19991228,A024951,삼천리자전1
1754,19991228,A024960,영남종금
1755,19991228,A025000,포 리 올
1756,20000419,A025000,포리올
1757,20080911,A025000,KPX케미칼
1758,19991228,A025080,외환리스
1759,19991228,A025150,삼주건설
1760,19991228,A025270,부산방직
1761,19991228,A025320,신양피앤피
1762,20060616,A025320,시노펙스
1763,20000504,A025340,한솔창투
1764,20050816,A025340,HS창투
1765,20080430,A025340,NHS금융
1766,20091118,A025340,그린기술투자
1767,19991228,A025440,대성엘텍
1768,19991228,A025450,한마음신금
1769,20020403,A025450,한마음저축은
1770,20000529,A025451,한마음신금1신
1771,20030129,A025460,팬텀
1772,20061128,A025460,팬텀엔터그룹
1773,19991228,A025530,SJM
1774,20100531,A025530,SJM홀딩스
1775,19991228,A025540,한국단자
1776,19991228,A025550,한국선재
1777,19991228,A025560,미래산업
1778,19991228,A025610,신신금고
1779,20000623,A025610,코미트금고
1780,20020329,A025610,한국저축은행
1781,19991228,A025620,신    우
1782,20000419,A025620,신우
1783,20160415,A025620,SWH
1784,20160729,A025620,제이준
1785,20170420,A025620,제이준코스메틱
1786,19991228,A025690,뉴런네트
1787,20000519,A025690,라이텍
1788,20000724,A025690,뉴런네트
1789,20040120,A025690,동방라이텍
1790,20031104,A025750,홈데코
1791,20031226,A025750,한솔홈데코
1792,19991228,A025770,한국정보통신
1793,19991228,A025820,이구산업
1794,19991228,A025830,한국합섬
1795,19991228,A025840,레 이 디
1796,20000419,A025840,레이디
1797,19991228,A025850,화인케미칼
1798,20080911,A025850,KPX화인케미칼
1799,20141020,A025850,한화화인케미칼
1800,19991228,A025860,남해화학
1801,19991228,A025870,신라수산
1802,20100413,A025870,신라에스지
1803,19991228,A025880,경축
1804,20070403,A025880,케이씨피드
1805,19991228,A025890,한국주강
1806,19991228,A025900,동화기업
1807,20031023,A025900,동화홀딩스
1808,20131106,A025900,동화기업
1809,19991228,A025920,우경철강
1810,20120423,A025920,우경
1811,20000630,A025921,우경철강1
1812,19991228,A025930,팬    택
1813,20000419,A025930,팬택
1814,19991228,A025950,동신건설
1815,19991228,A025970,알덱스
1816,19991228,A025980,피.엠.케이
1817,20010817,A025980,미창
1818,20030813,A025980,엠씨타운
1819,20040218,A025980,에머슨퍼시픽
1820,20180517,A025980,아난티
1821,19991228,A025981,피.엠.케이1
1822,19991228,A026040,로만손
1823,20160615,A026040,제이에스티나
1824,19991228,A026150,특수건설
1825,20000808,A026180,현대정보기술
1826,19991228,A026220,성진네텍
1827,20051028,A026220,에스엔씨
1828,20061120,A026220,에스티씨라이프
1829,19991228,A026230,대현테크
1830,20070417,A026230,IDH
1831,19991228,A026240,동남리스
1832,19991228,A026250,삼우이엠씨
1833,19991228,A026260,M플러스텍
1834,20030624,A026260,가산전자
1835,20040728,A026260,모티스
1836,20081014,A026260,붕주
1837,20090929,A026260,아이디엔
1838,20141219,A026260,보타바이오
1839,20170616,A026260,카테아
1840,20180504,A026260,위너지스
1841,20000620,A026540,제일창투
1842,19991228,A026870,대한가스
1843,20120113,A026870,코원에너지서비스
1844,19991228,A026890,동양전원
1845,20000329,A026890,디피씨
1846,19991228,A026910,광진실업
1847,19991228,A026940,부국철강
1848,19991228,A026960,동서
1849,19991228,A026970,대백신금
1850,20020411,A026970,대백저축은행
1851,19991228,A027040,서울전자통신
1852,19991228,A027050,코리아나
1853,19991228,A027350,텔슨전자
1854,20181121,A027360,아주IB투자
1855,19991228,A027390,동양백화점
1856,20070123,A027390,한화타임월드
1857,20140630,A027390,한화갤러리아타임월드
1858,20140519,A027410,BGF리테일
1859,20171208,A027410,BGF
1860,19991228,A027440,고려전기
1861,20040216,A027440,코리아이앤디
1862,19991228,A027460,주택은행
1863,20010111,A027560,케이디엠
1864,20071001,A027580,상보
1865,19991228,A027610,대륭
1866,19991228,A027700,대백쇼핑
1867,19991228,A027710,도드람사료
1868,20010404,A027710,도드람B앤F
1869,20010601,A027710,도드람B&F
1870,20110121,A027710,팜스토리한냉
1871,20120508,A027710,팜스토리
1872,20001207,A027740,마니커
1873,19991228,A027830,인사이트벤처
1874,20020726,A027830,바이넥스트
1875,20060102,A027830,바이넥스트창투
1876,20060404,A027830,바이넥스트
1877,20060405,A027830,바이넥스트창투
1878,20060421,A027830,바이넥스트
1879,20060424,A027830,바이넥스트창투
1880,20100408,A027830,대성창투
1881,19991228,A027840,고 덴 시
1882,20000419,A027840,고덴시
1883,19991228,A027890,스탠더드텔레
1884,19991228,A027970,세림제지
1885,20070404,A027970,세하
1886,19991228,A028040,대원SCN
1887,20050415,A028040,파캔OPC
1888,20160715,A028040,스페로 글로벌
1889,20171218,A028040,미래SCI
1890,19991228,A028050,삼성엔지
1891,20020219,A028050,삼성엔지니어링
1892,19991228,A028080,휴맥스
1893,20091030,A028080,휴맥스홀딩스
1894,19991228,A028090,명화네트
1895,20090922,A028090,네오퍼플
1896,20090612,A028100,동아지질
1897,20000120,A028150,LG홈쇼핑
1898,20050411,A028150,GS홈쇼핑
1899,20141218,A028260,제일모직
1900,20150915,A028260,삼성물산
1901,19991228,A028300,국제정공
1902,20050502,A028300,라이프코드
1903,20071228,A028300,이노GDN
1904,20090424,A028300,에이치엘비
1905,20070921,A028670,STX팬오션
1906,20140124,A028670,팬오션
1907,19991228,A029460,케이씨텍
1908,20171205,A029460,케이씨
1909,19991228,A029480,케이디씨
1910,20160408,A029480,바른테크놀로지
1911,20201027,A029480,릭스솔루션
1912,19991228,A029530,신도리코
1913,20070627,A029780,삼성카드
1914,20040618,A029960,코엔텍
1915,19991228,A030000,제일기획
1916,20011204,A030030,중앙디자인
1917,20000516,A030190,한신평정보
1918,20101126,A030190,NICE평가정보
1919,19991228,A030200,한국통신공사
1920,20020401,A030200,KT
1921,19991228,A030210,종합기술금융
1922,20000516,A030210,KTB네트워크
1923,20080729,A030210,KTB투자증권
1924,19991228,A030270,가희
1925,20160712,A030270,에스마크
1926,19991228,A030350,프로칩스
1927,20041112,A030350,위고글로벌
1928,20090730,A030350,드래곤플라이
1929,19991228,A030390,포레스코
1930,20070213,A030390,디유뱅크
1931,20071119,A030390,쏠라엔텍
1932,19991228,A030420,인터링크
1933,20050413,A030420,만인에미디어
1934,20090320,A030420,소리바다미디어
1935,20101026,A030420,디패션
1936,19991228,A030520,한글과컴퓨터
1937,19991228,A030530,아토
1938,20110408,A030530,원익IPS
1939,20160502,A030530,원익홀딩스
